2.35e-10	0.74714
2.36e-10	0.74295
2.37e-10	0.73877
2.38e-10	0.73464
2.39e-10	0.73052
2.4e-10	0.72639
2.41e-10	0.72227
2.42e-10	0.71814
2.43e-10	0.71402
2.44e-10	0.70992
2.45e-10	0.70588
2.46e-10	0.70184
2.47e-10	0.6978
2.48e-10	0.69376
2.49e-10	0.68972
2.5e-10	0.68568
2.51e-10	0.68164
2.52e-10	0.67771
2.53e-10	0.6738
2.54e-10	0.66989
2.55e-10	0.66598
2.56e-10	0.66207
2.57e-10	0.65816
2.58e-10	0.65424
2.59e-10	0.65033
2.6e-10	0.64642
2.61e-10	0.64267
2.62e-10	0.63892
2.63e-10	0.63518
2.64e-10	0.63143
2.65e-10	0.62769
2.66e-10	0.62394
2.67e-10	0.6202
2.68e-10	0.61645
2.69e-10	0.61271
2.7e-10	0.609
2.71e-10	0.60547
2.72e-10	0.60193
2.73e-10	0.5984
2.74e-10	0.59486
2.75e-10	0.59132
2.76e-10	0.58779
2.77e-10	0.58425
2.78e-10	0.58071
2.79e-10	0.57718
2.8e-10	0.57364
2.81e-10	0.5702
2.82e-10	0.56688
2.83e-10	0.56356
2.84e-10	0.56024
2.85e-10	0.55692
2.86e-10	0.5536
2.87e-10	0.55028
2.88e-10	0.54695
2.89e-10	0.54363
2.9e-10	0.54031
2.91e-10	0.53716
2.92e-10	0.53406
2.93e-10	0.53096
2.94e-10	0.52786
2.95e-10	0.52475
2.96e-10	0.52165
2.97e-10	0.51855
2.98e-10	0.51545
2.99e-10	0.51234
3e-10	0.50924
3.01e-10	0.50625
3.02e-10	0.50336
3.03e-10	0.50047
3.04e-10	0.49758
3.05e-10	0.49469
3.06e-10	0.4918
3.07e-10	0.48891
3.08e-10	0.48602
3.09e-10	0.48313
3.1e-10	0.48028
3.11e-10	0.47756
3.12e-10	0.47485
3.13e-10	0.47213
3.14e-10	0.46942
3.15e-10	0.46671
3.16e-10	0.46399
3.17e-10	0.46128
3.18e-10	0.45871
3.19e-10	0.45614
3.2e-10	0.45357
3.21e-10	0.451
3.22e-10	0.44843
3.23e-10	0.44586
3.24e-10	0.44335
3.25e-10	0.44091
3.26e-10	0.43847
3.27e-10	0.43603
3.28e-10	0.43359
3.29e-10	0.43115
3.3e-10	0.42875
3.31e-10	0.42643
3.32e-10	0.42411
3.33e-10	0.42179
3.34e-10	0.41947
3.35e-10	0.41715
3.36e-10	0.41485
3.37e-10	0.41265
3.38e-10	0.41044
3.39e-10	0.40824
3.4e-10	0.40603
3.41e-10	0.40383
3.42e-10	0.40164
3.43e-10	0.39955
3.44e-10	0.39745
3.45e-10	0.39535
3.46e-10	0.39326
3.47e-10	0.39116
3.48e-10	0.38907
3.49e-10	0.38707
3.5e-10	0.38508
3.51e-10	0.3831
3.52e-10	0.38112
3.53e-10	0.37914
3.54e-10	0.37715
3.55e-10	0.37517
3.56e-10	0.37328
3.57e-10	0.37142
3.58e-10	0.36956
3.59e-10	0.3677
3.6e-10	0.36583
3.61e-10	0.36397
3.62e-10	0.36211
3.63e-10	0.36025
3.64e-10	0.3584
3.65e-10	0.35671
3.66e-10	0.35502
3.67e-10	0.35334
3.68e-10	0.35165
3.69e-10	0.34996
3.7e-10	0.34827
3.71e-10	0.34658
3.72e-10	0.3449
3.73e-10	0.34321
3.74e-10	0.34152
3.75e-10	0.33983
3.76e-10	0.33814
3.77e-10	0.33646
3.78e-10	0.33477
3.79e-10	0.33308
3.8e-10	0.33139
3.81e-10	0.3297
3.82e-10	0.32812
3.83e-10	0.3266
3.84e-10	0.32507
3.85e-10	0.32354
3.86e-10	0.32202
3.87e-10	0.32049
3.88e-10	0.31896
3.89e-10	0.31744
3.9e-10	0.31591
3.91e-10	0.31438
3.92e-10	0.31286
3.93e-10	0.31133
3.94e-10	0.3098
3.95e-10	0.30832
3.96e-10	0.30688
3.97e-10	0.30544
3.98e-10	0.304
3.99e-10	0.30256
4e-10	0.30112
4.01e-10	0.29968
4.02e-10	0.29824
4.03e-10	0.2968
4.04e-10	0.29537
4.05e-10	0.29396
4.06e-10	0.29256
4.07e-10	0.29116
4.08e-10	0.28977
4.09e-10	0.28837
4.1e-10	0.28697
4.11e-10	0.28558
4.12e-10	0.28421
4.13e-10	0.28284
4.14e-10	0.28146
4.15e-10	0.28009
4.16e-10	0.27872
4.17e-10	0.27735
4.18e-10	0.27599
4.19e-10	0.27464
4.2e-10	0.27328
4.21e-10	0.27193
4.22e-10	0.27058
4.23e-10	0.26923
4.24e-10	0.26788
4.25e-10	0.26653
4.26e-10	0.26519
4.27e-10	0.26386
4.28e-10	0.26252
4.29e-10	0.26119
4.3e-10	0.25985
4.31e-10	0.25852
4.32e-10	0.25718
4.33e-10	0.25585
4.34e-10	0.25454
4.35e-10	0.25322
4.36e-10	0.25191
4.37e-10	0.25059
4.38e-10	0.24928
4.39e-10	0.24797
4.4e-10	0.24665
4.41e-10	0.24534
4.42e-10	0.24402
4.43e-10	0.24271
4.44e-10	0.24141
4.45e-10	0.24012
4.46e-10	0.23884
4.47e-10	0.23756
4.48e-10	0.23628
4.49e-10	0.23499
4.5e-10	0.23371
4.51e-10	0.23243
4.52e-10	0.23114
4.53e-10	0.22987
4.54e-10	0.22863
4.55e-10	0.2274
4.56e-10	0.22617
4.57e-10	0.22494
4.58e-10	0.22371
4.59e-10	0.22248
4.6e-10	0.22125
4.61e-10	0.22001
4.62e-10	0.21878
4.63e-10	0.21755
4.64e-10	0.21632
4.65e-10	0.21513
4.66e-10	0.21397
4.67e-10	0.21282
4.68e-10	0.21166
4.69e-10	0.2105
4.7e-10	0.20934
4.71e-10	0.20819
4.72e-10	0.20703
4.73e-10	0.20587
4.74e-10	0.20471
4.75e-10	0.20356
4.76e-10	0.20247
4.77e-10	0.2014
4.78e-10	0.20033
4.79e-10	0.19925
4.8e-10	0.19818
4.81e-10	0.19711
4.82e-10	0.19603
4.83e-10	0.19496
4.84e-10	0.19389
4.85e-10	0.19284
4.86e-10	0.1919
4.87e-10	0.19096
4.88e-10	0.19002
4.89e-10	0.18908
4.9e-10	0.18814
4.91e-10	0.1872
4.92e-10	0.18626
4.93e-10	0.18532
4.94e-10	0.18438
4.95e-10	0.18344
4.96e-10	0.1825
4.97e-10	0.18156
4.98e-10	0.18062
4.99e-10	0.17968
5e-10	0.17874
5.01e-10	0.1778
5.02e-10	0.17686
5.03e-10	0.17592
5.04e-10	0.17498
5.05e-10	0.17417
5.06e-10	0.17338
5.07e-10	0.1726
5.08e-10	0.17182
5.09e-10	0.17104
5.1e-10	0.17026
5.11e-10	0.16948
5.12e-10	0.16869
5.13e-10	0.16791
5.14e-10	0.16713
5.15e-10	0.16635
5.16e-10	0.16557
5.17e-10	0.16478
5.18e-10	0.164
5.19e-10	0.16333
5.2e-10	0.16266
5.21e-10	0.162
5.22e-10	0.16134
5.23e-10	0.16067
5.24e-10	0.16001
5.25e-10	0.15934
5.26e-10	0.15868
5.27e-10	0.15802
5.28e-10	0.15735
5.29e-10	0.15669
5.3e-10	0.15606
5.31e-10	0.15549
5.32e-10	0.15493
5.33e-10	0.15437
5.34e-10	0.1538
5.35e-10	0.15324
5.36e-10	0.15268
5.37e-10	0.15211
5.38e-10	0.15155
5.39e-10	0.15099
5.4e-10	0.15042
5.41e-10	0.14986
5.42e-10	0.14937
5.43e-10	0.14888
5.44e-10	0.1484
5.45e-10	0.14792
5.46e-10	0.14743
5.47e-10	0.14695
5.48e-10	0.14646
5.49e-10	0.14598
5.5e-10	0.14549
5.51e-10	0.14504
5.52e-10	0.14463
5.53e-10	0.14422
5.54e-10	0.14381
5.55e-10	0.1434
5.56e-10	0.14299
5.57e-10	0.14259
5.58e-10	0.14218
5.59e-10	0.14177
5.6e-10	0.14136
5.61e-10	0.14095
5.62e-10	0.14054
5.63e-10	0.14014
5.64e-10	0.13973
5.65e-10	0.13932
5.66e-10	0.13891
5.67e-10	0.1385
5.68e-10	0.13809
5.69e-10	0.13769
5.7e-10	0.13728
5.71e-10	0.13692
5.72e-10	0.13655
5.73e-10	0.13619
5.74e-10	0.13583
5.75e-10	0.13546
5.76e-10	0.1351
5.77e-10	0.13473
5.78e-10	0.13437
5.79e-10	0.134
5.8e-10	0.13364
5.81e-10	0.13327
5.82e-10	0.13291
5.83e-10	0.13254
5.84e-10	0.13218
5.85e-10	0.13182
5.86e-10	0.13146
5.87e-10	0.1311
5.88e-10	0.13074
5.89e-10	0.13039
5.9e-10	0.13003
5.91e-10	0.12967
5.92e-10	0.12931
5.93e-10	0.12895
5.94e-10	0.12859
5.95e-10	0.12823
5.96e-10	0.12788
5.97e-10	0.12752
5.98e-10	0.12716
5.99e-10	0.12679
6e-10	0.12643
6.01e-10	0.12607
6.02e-10	0.1257
6.03e-10	0.12534
6.04e-10	0.12498
6.05e-10	0.12461
6.06e-10	0.12425
6.07e-10	0.12389
6.08e-10	0.12353
6.09e-10	0.12316
6.1e-10	0.1228
6.11e-10	0.12243
6.12e-10	0.12206
6.13e-10	0.1217
6.14e-10	0.12133
6.15e-10	0.12096
6.16e-10	0.12059
6.17e-10	0.12023
6.18e-10	0.11986
6.19e-10	0.11949
6.2e-10	0.11913
6.21e-10	0.11876
6.22e-10	0.11839
6.23e-10	0.11803
6.24e-10	0.11766
6.25e-10	0.1173
6.26e-10	0.11693
6.27e-10	0.11657
6.28e-10	0.1162
6.29e-10	0.11583
6.3e-10	0.11547
6.31e-10	0.1151
6.32e-10	0.11474
6.33e-10	0.11437
6.34e-10	0.11401
6.35e-10	0.11364
6.36e-10	0.11328
6.37e-10	0.11292
6.38e-10	0.11256
6.39e-10	0.11221
6.4e-10	0.11185
6.41e-10	0.11149
6.42e-10	0.11113
6.43e-10	0.11078
6.44e-10	0.11042
6.45e-10	0.11006
6.46e-10	0.10971
6.47e-10	0.10935
6.48e-10	0.109
6.49e-10	0.10866
6.5e-10	0.10831
6.51e-10	0.10796
6.52e-10	0.10762
6.53e-10	0.10727
6.54e-10	0.10692
6.55e-10	0.10658
6.56e-10	0.10623
6.57e-10	0.10589
6.58e-10	0.10556
6.59e-10	0.10523
6.6e-10	0.10489
6.61e-10	0.10456
6.62e-10	0.10423
6.63e-10	0.1039
6.64e-10	0.10356
6.65e-10	0.10323
6.66e-10	0.1029
6.67e-10	0.10257
6.68e-10	0.10224
6.69e-10	0.10192
6.7e-10	0.10161
6.71e-10	0.10129
6.72e-10	0.10097
6.73e-10	0.10065
6.74e-10	0.10033
6.75e-10	0.10002
6.76e-10	0.099699
6.77e-10	0.099381
6.78e-10	0.099074
6.79e-10	0.09877
6.8e-10	0.098467
6.81e-10	0.098163
6.82e-10	0.09786
6.83e-10	0.097556
6.84e-10	0.097253
6.85e-10	0.096949
6.86e-10	0.096646
6.87e-10	0.096342
6.88e-10	0.096044
6.89e-10	0.095755
6.9e-10	0.095465
6.91e-10	0.095176
6.92e-10	0.094887
6.93e-10	0.094598
6.94e-10	0.094308
6.95e-10	0.094019
6.96e-10	0.09373
6.97e-10	0.09344
6.98e-10	0.093162
6.99e-10	0.092887
7e-10	0.092611
7.01e-10	0.092336
7.02e-10	0.09206
7.03e-10	0.091785
7.04e-10	0.091509
7.05e-10	0.091234
7.06e-10	0.090958
7.07e-10	0.090683
7.08e-10	0.09042
7.09e-10	0.090159
7.1e-10	0.089898
7.11e-10	0.089637
7.12e-10	0.089376
7.13e-10	0.089114
7.14e-10	0.088853
7.15e-10	0.088592
7.16e-10	0.088331
7.17e-10	0.08807
7.18e-10	0.087824
7.19e-10	0.087578
7.2e-10	0.087333
7.21e-10	0.087087
7.22e-10	0.086842
7.23e-10	0.086596
7.24e-10	0.086351
7.25e-10	0.086105
7.26e-10	0.08586
7.27e-10	0.085614
7.28e-10	0.085369
7.29e-10	0.085123
7.3e-10	0.084883
7.31e-10	0.084653
7.32e-10	0.084422
7.33e-10	0.084192
7.34e-10	0.083961
7.35e-10	0.083731
7.36e-10	0.0835
7.37e-10	0.08327
7.38e-10	0.083039
7.39e-10	0.082809
7.4e-10	0.082578
7.41e-10	0.082354
7.42e-10	0.082135
7.43e-10	0.081916
7.44e-10	0.081697
7.45e-10	0.081478
7.46e-10	0.081259
7.47e-10	0.08104
7.48e-10	0.080821
7.49e-10	0.080602
7.5e-10	0.080383
7.51e-10	0.080166
7.52e-10	0.079956
7.53e-10	0.079746
7.54e-10	0.079536
7.55e-10	0.079326
7.56e-10	0.079116
7.57e-10	0.078906
7.58e-10	0.078696
7.59e-10	0.078486
7.6e-10	0.078278
7.61e-10	0.078074
7.62e-10	0.077871
7.63e-10	0.077668
7.64e-10	0.077465
7.65e-10	0.077262
7.66e-10	0.077059
7.67e-10	0.076856
7.68e-10	0.076653
7.69e-10	0.076458
7.7e-10	0.076262
7.71e-10	0.076066
7.72e-10	0.07587
7.73e-10	0.075674
7.74e-10	0.075479
7.75e-10	0.075283
7.76e-10	0.075087
7.77e-10	0.074891
7.78e-10	0.0747
7.79e-10	0.074515
7.8e-10	0.07433
7.81e-10	0.074145
7.82e-10	0.07396
7.83e-10	0.073776
7.84e-10	0.073591
7.85e-10	0.073406
7.86e-10	0.073221
7.87e-10	0.073036
7.88e-10	0.072851
7.89e-10	0.072666
7.9e-10	0.072481
7.91e-10	0.072299
7.92e-10	0.072128
7.93e-10	0.071957
7.94e-10	0.071785
7.95e-10	0.071614
7.96e-10	0.071443
7.97e-10	0.071271
7.98e-10	0.0711
7.99e-10	0.070929
8e-10	0.070757
8.01e-10	0.070586
8.02e-10	0.070415
8.03e-10	0.070252
8.04e-10	0.070095
8.05e-10	0.069939
8.06e-10	0.069782
8.07e-10	0.069625
8.08e-10	0.069468
8.09e-10	0.069311
8.1e-10	0.069154
8.11e-10	0.068998
8.12e-10	0.068841
8.13e-10	0.068684
8.14e-10	0.068527
8.15e-10	0.06837
8.16e-10	0.068214
8.17e-10	0.068071
8.18e-10	0.067929
8.19e-10	0.067787
8.2e-10	0.067644
8.21e-10	0.067502
8.22e-10	0.06736
8.23e-10	0.067218
8.24e-10	0.067075
8.25e-10	0.066933
8.26e-10	0.066791
8.27e-10	0.066649
8.28e-10	0.066506
8.29e-10	0.066364
8.3e-10	0.066222
8.31e-10	0.06608
8.32e-10	0.065937
8.33e-10	0.065795
8.34e-10	0.065653
8.35e-10	0.065514
8.36e-10	0.065379
8.37e-10	0.065244
8.38e-10	0.06511
8.39e-10	0.064975
8.4e-10	0.06484
8.41e-10	0.064705
8.42e-10	0.06457
8.43e-10	0.064436
8.44e-10	0.064301
8.45e-10	0.064166
8.46e-10	0.064031
8.47e-10	0.063896
8.48e-10	0.063762
8.49e-10	0.063628
8.5e-10	0.063494
8.51e-10	0.063361
8.52e-10	0.063227
8.53e-10	0.063093
8.54e-10	0.06296
8.55e-10	0.062826
8.56e-10	0.062692
8.57e-10	0.062559
8.58e-10	0.062425
8.59e-10	0.062292
8.6e-10	0.062158
8.61e-10	0.062025
8.62e-10	0.061891
8.63e-10	0.061758
8.64e-10	0.061624
8.65e-10	0.061491
8.66e-10	0.061357
8.67e-10	0.061224
8.68e-10	0.06109
8.69e-10	0.060957
8.7e-10	0.060823
8.71e-10	0.06069
8.72e-10	0.060556
8.73e-10	0.060423
8.74e-10	0.060289
8.75e-10	0.060156
8.76e-10	0.060022
8.77e-10	0.059889
8.78e-10	0.059755
8.79e-10	0.059625
8.8e-10	0.059495
8.81e-10	0.059365
8.82e-10	0.059235
8.83e-10	0.059105
8.84e-10	0.058975
8.85e-10	0.058844
8.86e-10	0.058714
8.87e-10	0.058584
8.88e-10	0.058454
8.89e-10	0.058324
8.9e-10	0.058194
8.91e-10	0.058064
8.92e-10	0.057933
8.93e-10	0.057803
8.94e-10	0.057679
8.95e-10	0.057555
8.96e-10	0.057431
8.97e-10	0.057308
8.98e-10	0.057184
8.99e-10	0.05706
9e-10	0.056937
9.01e-10	0.056813
9.02e-10	0.056689
9.03e-10	0.056566
9.04e-10	0.056442
9.05e-10	0.056318
9.06e-10	0.056199
9.07e-10	0.056083
9.08e-10	0.055967
9.09e-10	0.05585
9.1e-10	0.055734
9.11e-10	0.055618
9.12e-10	0.055502
9.13e-10	0.055385
9.14e-10	0.055269
9.15e-10	0.055153
9.16e-10	0.055037
9.17e-10	0.054921
9.18e-10	0.054804
9.19e-10	0.054694
9.2e-10	0.054585
9.21e-10	0.054475
9.22e-10	0.054365
9.23e-10	0.054256
9.24e-10	0.054146
9.25e-10	0.054036
9.26e-10	0.053927
9.27e-10	0.053817
9.28e-10	0.053707
9.29e-10	0.053598
9.3e-10	0.053488
9.31e-10	0.053379
9.32e-10	0.053274
9.33e-10	0.053168
9.34e-10	0.053062
9.35e-10	0.052957
9.36e-10	0.052851
9.37e-10	0.052745
9.38e-10	0.05264
9.39e-10	0.052534
9.4e-10	0.052428
9.41e-10	0.052323
9.42e-10	0.052217
9.43e-10	0.052111
9.44e-10	0.052007
9.45e-10	0.051904
9.46e-10	0.051801
9.47e-10	0.051698
9.48e-10	0.051594
9.49e-10	0.051491
9.5e-10	0.051388
9.51e-10	0.051285
9.52e-10	0.051181
9.53e-10	0.051078
9.54e-10	0.050975
9.55e-10	0.050872
9.56e-10	0.050768
9.57e-10	0.050665
9.58e-10	0.050562
9.59e-10	0.05046
9.6e-10	0.05036
9.61e-10	0.05026
9.62e-10	0.05016
9.63e-10	0.050059
9.64e-10	0.049959
9.65e-10	0.049859
9.66e-10	0.049759
9.67e-10	0.049658
9.68e-10	0.049558
9.69e-10	0.049458
9.7e-10	0.049358
9.71e-10	0.049257
9.72e-10	0.049159
9.73e-10	0.049063
9.74e-10	0.048967
9.75e-10	0.048871
9.76e-10	0.048775
9.77e-10	0.048679
9.78e-10	0.048583
9.79e-10	0.048487
9.8e-10	0.048392
9.81e-10	0.048296
9.82e-10	0.0482
9.83e-10	0.048106
9.84e-10	0.048015
9.85e-10	0.047925
9.86e-10	0.047834
9.87e-10	0.047743
9.88e-10	0.047653
9.89e-10	0.047562
9.9e-10	0.047471
9.91e-10	0.04738
9.92e-10	0.04729
9.93e-10	0.047199
9.94e-10	0.047112
9.95e-10	0.047027
9.96e-10	0.046942
9.97e-10	0.046857
9.98e-10	0.046772
9.99e-10	0.046686
1e-09	0.046601
1.001e-09	0.046516
1.002e-09	0.046431
1.003e-09	0.046346
1.004e-09	0.046261
1.005e-09	0.046176
1.006e-09	0.046091
1.007e-09	0.046011
1.008e-09	0.045931
1.009e-09	0.045851
1.01e-09	0.045771
1.011e-09	0.045691
1.012e-09	0.045611
1.013e-09	0.045532
1.014e-09	0.045452
1.015e-09	0.045372
1.016e-09	0.045292
1.017e-09	0.045212
1.018e-09	0.045132
1.019e-09	0.045053
1.02e-09	0.044973
1.021e-09	0.044893
1.022e-09	0.044813
1.023e-09	0.044734
1.024e-09	0.044657
1.025e-09	0.04458
1.026e-09	0.044503
1.027e-09	0.044426
1.028e-09	0.044349
1.029e-09	0.044272
1.03e-09	0.044195
1.031e-09	0.044118
1.032e-09	0.044041
1.033e-09	0.043965
1.034e-09	0.043888
1.035e-09	0.043811
1.036e-09	0.043735
1.037e-09	0.043659
1.038e-09	0.043583
1.039e-09	0.043508
1.04e-09	0.043432
1.041e-09	0.043357
1.042e-09	0.043281
1.043e-09	0.043205
1.044e-09	0.04313
1.045e-09	0.043054
1.046e-09	0.042979
1.047e-09	0.042905
1.048e-09	0.042831
1.049e-09	0.042757
1.05e-09	0.042683
1.051e-09	0.042609
1.052e-09	0.042535
1.053e-09	0.042461
1.054e-09	0.042387
1.055e-09	0.042313
1.056e-09	0.042238
1.057e-09	0.042164
1.058e-09	0.042093
1.059e-09	0.042021
1.06e-09	0.041949
1.061e-09	0.041878
1.062e-09	0.041806
1.063e-09	0.041734
1.064e-09	0.041662
1.065e-09	0.041591
1.066e-09	0.041519
1.067e-09	0.041447
1.068e-09	0.041376
1.069e-09	0.041304
1.07e-09	0.041234
1.071e-09	0.041165
1.072e-09	0.041097
1.073e-09	0.041028
1.074e-09	0.040959
1.075e-09	0.04089
1.076e-09	0.040822
1.077e-09	0.040753
1.078e-09	0.040684
1.079e-09	0.040615
1.08e-09	0.040547
1.081e-09	0.040478
1.082e-09	0.040409
